zip,latitude,longitude
6422,41.4623,-72.6829
W12 7GD,51.50765,-0.22282
34442,28.9367,-82.3959
22156,38.7738,-77.185
5150,43.3334,-72.5355
3462,42.90309,-72.44948
89521,39.375,-119.72
12507,41.996,-73.921
40342,38.08896,-84.93495
38841,34.35,-89.02
28530,35.3682,-77.3826
85123,32.7477,-111.679
44621,40.4357,-81.2876
98366,47.55593,-122.54486
37916,35.9553,-83.932
19480,40.0768,-75.6884
82053,41.2683,-104.402
23220,37.5498,-77.4598
32753,28.8833,-81.3092
50478,43.4098,-93.7539
92276,33.8219,-116.383
87532,35.97577,-106.09019
19718,39.6705,-75.7048
6400,19.44162,-99.15857
33646,28.094,-82.4021
50036,42.0597,-93.88023
5658,44.3154,-72.3611
V2C 2K2,50.67452,-120.32727
16232,41.2444,-79.5359
54844,46.7734,-91.226
14410,43.1924,-77.8592
25846,37.9265,-81.1504
24580,36.5563,-78.6722
87823,34.16,-106.91
70710,30.341,-91.2553
N0A,42.78652,-80.20328
52202,42.1609,-91.642
22485,38.33038,-77.14627
NW3 2YT,51.55171,-0.15883
V0N 2M3,48.74682,-123.22439
97322,44.623,-123.085
E4M 1M8,46.01302,-64.21882
77354,30.2001,-95.6247
34465,28.96137,-82.42873
72958,34.85455,-94.31272
6518,41.44454,-72.95303
79401,33.57,-101.87
61001,42.4489,-90.05151
99006,47.9638,-117.452
V9N,49.68414,-124.99045
46524,41.2975,-86.0286
15668,40.4616,-79.6658
51576,41.34083,-95.74083
57255,45.8778,-96.9166
99204,47.6476,-117.427
82932,42.1107,-109.44
28274,35.1884,-80.8343
26238,39.08399,-80.13897
68769,42.3167,-97.7654
52361,41.64356,-92.00773
67215,37.6181,-97.4387
26354,39.3576,-79.988
70537,30.2603,-92.5642
99341,46.88181,-118.76694
79367,33.5868,-102.165
98948,46.3105,-120.345
20904,39.066,-76.9783
58237,48.47055,-97.51314
43306,40.6091,-83.1608
28076,35.2578,-81.7965
65040,38.3775,-92.3101
32932,28.3198,-80.6078
68848,40.8397,-98.9774
13437,43.64396,-75.88881
T7E 1K4,53.58551,-116.44286
LS1 9ZW,53.80076,-1.54908
69045,40.543,-101.415
99574,60.5501,-145.751
95417,39.6846,-123.578
53703,43.0795,-89.3776
78352,27.9744,-97.6762
36576,30.5286,-87.7645
8011,-43.52669,172.6494
A0C,48.38225,-53.86467
84532,38.572,-109.474
84056,41.1225,-111.994
52352,42.24405,-91.65664
26062,40.4229,-80.5604
84115,40.70176,-111.89797
28146,35.65125,-80.42895
85356,32.69755,-113.95354
44121,41.5271,-81.5319
91346,34.1678,-118.499
19482,40.0969,-75.4699
52320,41.9909,-91.1308
16410,41.9199,-80.2997
71154,32.4906,-93.7692
24501,37.4,-79.19
55352,44.653,-93.5873
8528,40.37538,-74.61349
74821,34.7744,-96.6781
52157,43.02468,-91.18125
54240,44.3272,-87.6239
58331,48.6331,-99.0958
44849,40.8054,-83.1316
79313,33.82225,-102.20774
1522,42.386,-71.864
E6G,46.06186,-67.32515
29686,34.8984,-83.0393
15502,40.0083,-79.0802
86342,34.6323,-111.778
68644,41.60386,-97.67652
56073,44.2563,-94.471
90265,34.068,-118.829
92363,34.48223,-114.41385
33039,25.4961,-80.3888
46390,41.4092,-86.8646
59623,46.6075,-112.012
56022,44.0643,-94.7997
NW3 2YS,51.55171,-0.15883
56385,45.7168,-95.2141
1151,42.1526,-72.5046
28616,36.0218,-81.9298
N3Y 3N6,42.83726,-80.30404
82837,44.7371,-106.246
16877,40.69506,-78.16001
63373,38.9266,-90.3904
5353,43.0642,-72.6668
6018,42.04315,-73.28706
B0R,44.63333,-64.86667
98356,46.5826,-122.285
95446,38.5329,-123.009
49349,43.55936,-85.76666
38506,36.19589,-85.44858
26374,39.4425,-79.8886
M5H 2N1,43.65323,-79.38318
56165,43.7177,-95.7533
20692,38.1853,-76.5007
83854,47.70468,-116.94377
62846,38.1546,-88.8691
6365,41.5117,-72.0176
66628,39.046,-95.6735
14054,42.877,-78.16335
29563,34.3406,-79.1964
46731,40.8014,-85.0992
75172,32.6028,-96.6798
77970,28.8426,-96.4644
12740,41.9094,-74.4638
CR8 1EN,51.32723,-0.09188
66759,37.5452,-95.9158
92624,33.4585,-117.666
64843,36.7164,-94.3594
29622,34.4971,-82.6579
32324,30.6453,-84.8129
37166,35.9728,-85.807
46052,40.01062,-86.49965
63126,38.55529,-90.37853
96122,39.8755,-120.449
26436,39.2888,-80.7333
86060-240,-51.17502,-23.31784
55777,47.5233,-92.5364
3848,42.9158,-71.0677
29707,35.02536,-80.86177
73750,35.9153,-98.0257
63674,38.0192,-90.6528
14041,42.3991,-78.9735
38553,36.2123,-84.9694
58480,46.8924,-98.2487
30340,33.88056,-84.21944
78242,29.3637,-98.6109
13495,43.1144,-75.2719
24035,37.2793,-79.9309
64801,37.1245,-94.59051
84513,39.2182,-111.024
40018,38.2331,-85.4556
632,-36.72594,174.69831
49653,44.9845,-85.7278
30161,34.34319,-85.07836
R2P,49.95592,-97.16827
CF36 5NA,51.48448,-3.70064
26504,39.6696,-79.9757
41835,37.2135,-82.6689
10032,40.839,-73.9425
43125,39.88997,-82.90443
49626,44.2642,-86.2737
L0L,44.47766,-79.49431
P0M,46.43656,-81.14657
77583,29.49607,-95.46578
6045,-33.94969,25.57836
96784,20.8638,-156.453
15147,40.4996,-79.8241
R3X 0G8,49.83593,-97.04467
47960,40.88254,-86.74529
81235,37.8213,-107.3
17307,39.942,-77.3061
61705,40.4346,-88.9828
32120,29.1954,-81.0496
50323,41.63011,-93.77919
87185,34.9828,-106.517
16155,41.0738,-80.5076
30287,33.5858,-84.3419
63341,38.60811,-90.79708
29475,33.0109,-80.822
53948,43.7525,-90.112
80465,39.599,-105.228
46410,41.47,-87.32
B8 1JA,52.49034,-1.85526
38833,34.9032,-88.3178
86340,34.8582,-111.787
51246,43.47636,-96.1003
35057,34.1089,-86.9886
63302,38.7838,-90.4814
83252,42.24,-112.3
55446,45.02824,-93.47921
51048,42.518,-95.919
BS15 3PG,51.44586,-2.51225
52802,41.5009,-90.638
19971,38.7,-75.09
12423,42.3907,-74.1132
45645,38.62327,-82.51858
31078,32.7136,-84.0885
31917,32.482,-84.8303
56026,43.8917,-93.3464
54111,44.8102,-88.3775
80546,40.5264,-104.852
48437,43.11,-83.6218
26681,38.27069,-80.77422
35653,34.5,-87.72
55926,43.7175,-92.7493
96093,40.7598,-122.95
67351,37.16,-95.5998
52048,42.7474,-91.2538
53206,43.0751,-87.9337
V8L 1C9,48.42842,-123.36564
64060,39.30028,-94.38273
N0P 1W0,42.27022,-82.17884
23415,37.962,-75.5106
11968,40.9093,-72.4115
91768,34.0635,-117.789
32806,28.5125,-81.3614
18245,40.8482,-75.9785
2576,41.7789,-70.7655
33355,26.1121,-80.3037
87313,36.09168,-108.15729
98022,47.18038,-122.01567
29215,34.0294,-81.0005
59066,45.4296,-108.533
57479,45.3474,-98.4425
A1X 2E2,47.48024,-52.99111
37355,35.42202,-86.13777
37244,36.1649,-86.7817
93730,36.7973,-119.881
54152,44.5632,-88.4635
14482,42.97,-77.99
44889,41.33106,-82.41026
35270,33.3985,-86.8364
64118,39.09,-94.58
55431,44.8262,-93.3119
28394,35.2142,-79.2428
49301,42.96073,-85.49548
75047,32.8765,-96.6477
6000,-31.95197,115.85536
56252,45.2375,-95.3088
14441,42.6854,-76.9569
19014,39.8591,-75.4402
55905,44.0368,-92.4912
47229,38.8084,-85.8627
20120,38.853,-77.4732
11203,40.64174,-73.9376
80480,49.84623,2.26833
51040,42.0344,-96.1102
32588,30.5167,-86.4822
19145,39.9149,-75.1911
80747,40.9313,-103.087
53018,43.0452,-88.3996
N0M,43.12799,-80.97015
1703,42.3199,-71.4402
48091,42.4683,-83.0579
56265,45.0386,-95.5569
10941,41.4888,-74.3498
90267,33.8899,-118.402
33445,26.4558,-80.1064
10310,40.63658,-74.12067
80477,40.4788,-106.845
49427,42.8256,-85.8425
T0C 1N0,52.81807,-113.46024
88241,32.7028,-103.136
19112,39.8918,-75.172
58344,48.021,-98.3447
73032,34.3997,-97.0555
79347,34.14968,-102.75948
45660,38.9922,-83.351
50536,43.1933,-94.70137
23030,37.40182,-77.14852
68531,40.9158,-96.7018
44445,40.8468,-80.6226
83639,43.34266,-117.00125
33074,26.2754,-80.0875
J6X 3A3,45.71301,-73.65447
11790,40.9035,-73.127
72052,35.1248,-91.7853
44685,40.9602,-81.4236
91976,32.7483,-116.986
45160,39.1215,-84.136
99559,60.7494,-161.727
V0G,49.99129,-117.37207
89310,39.50381,-117.38065
95666,38.5499,-120.277
62691,39.98222,-90.15889
80840,38.9985,-104.872
46986,40.5005,-85.8254
9730,19.34254,-99.03256
21930,39.36566,-75.88269
29001,33.7697,-80.1577
84046,40.8847,-109.765
51244,43.2436,-95.9343
46341,41.3139,-87.2167
65775,36.65034,-91.69015
18708,41.2938,-75.9861
18202,40.95684,-76.02759
21213,39.315,-76.5768
31993,32.4813,-84.9784
26141,38.9423,-81.259
70113,29.9429,-90.0828
14538,43.2794,-77.1865
V6H 2K7,49.25896,-123.12706
34479,29.2713,-82.1088
96854,21.4859,-158.036
14173,42.5238,-78.4755
2840,41.4796,-71.3204
17740,41.2773,-77.2258
54481,44.54,-89.56
13208,43.0791,-76.146
53826,43.15274,-90.7723
47907,40.4256,-86.9157
V6Z 1X5,49.28322,-123.12215
10950,41.3046,-74.18271
99840,59.5651,-135.329
95918,39.3425,-121.33194
81431,38.1808,-108.126
35634,34.9043,-87.5856
70538,29.63021,-91.53567
3046,43.1097,-71.5993
28045,40.39104,-3.69327
72417,35.89218,-90.54469
YO31 7EX,53.96529,-1.08035
6064,41.9048,-72.6795
81039,37.9962,-104.088
29914,32.5564,-80.69
7920,40.70662,-74.54933
55373,45.0989,-93.721
20904,39.04489,-76.98963
13859,42.3707,-75.2525
6131,41.6872,-72.7306
94588,37.692,-121.894
44090,41.16894,-82.21794
802,18.3381,-64.89409
76268,33.6289,-96.7666
66749,37.99364,-95.39081
39737,33.6478,-89.3105
47620,37.9469,-87.9016
32257,30.1925,-81.5998
11701,40.66,-73.41
79995,31.767,-106.424
79159,35.2355,-102.035
50257,41.19677,-93.84517
16340,41.81,-79.43
10458,40.8627,-73.888
58416,47.5863,-98.3719
70427,30.7419,-89.8828
63532,39.7769,-92.5616
38945,33.6517,-90.2097
48875,42.8624,-84.9848
75659,32.4979,-94.1105
36034,31.6699,-86.1584
71854,33.46004,-94.36827
62935,37.8301,-88.6284
27701,35.99403,-78.89862
75160,32.74235,-96.34276
5159,43.0873,-72.4468
78293,29.4261,-98.4858
19404,40.1427,-75.3696
7458,41.01623,-74.10874
33880,28.04,-81.72
92118,32.6754,-117.179
83870,47.1849,-116.871
42653,36.7529,-84.432
45766,39.3277,-82.2521
98579,46.81001,-123.01424
19720,39.68678,-75.58437
14063,42.4124,-79.3256
89,53.47532,17.68753
87113,35.1813,-106.594
77470,29.5305,-96.5753
78056,29.5856,-98.8535
62298,38.36255,-90.28289
24590,37.8319,-78.4586
22037,38.8596,-77.2269
20175,39.07677,-77.65361
44629,40.349,-81.4441
19096,39.9976,-75.2742
3279,43.9715,-71.8912
87540,35.36537,-105.96999
98493,47.0514,-122.55
83251,43.8935,-113.877
55572,44.9938,-93.7104
54661,44.0305,-91.4266
54457,44.19885,-89.82027
53785,43.0761,-89.3816
75126,32.7543,-96.4716
58448,47.2843,-98.1073
49783,46.48,-84.36
20687,38.0766,-76.3496
1011,52.36798,4.90356
23630,37.0023,-76.4099
59804,46.8709,-114.236
41568,37.5247,-82.0445
72112,35.5678,-91.2073
D12 WY48,53.3302,-6.31057
E7G,46.90825,-67.39553
70454,30.2902,-90.40175
95765,38.835,-121.296
46275,39.7709,-86.1566
53515,43.122,-89.7414
10965,41.0618,-74.0139
E8A,47.51192,-67.39213
11216,40.6806,-73.9492
63037,38.3337,-91.2898
59601,46.5571,-112.229
M5K 1B1,43.64662,-79.38124
95378,37.7398,-121.424
78569,26.4075,-97.7282
91510,34.1766,-118.348
13699,44.6618,-74.9947
H1R 1X4,45.58958,-73.61968
77496,29.6324,-95.6195
56096,44.245,-93.5758
44883,41.11,-83.17
54982,44.0713,-89.2733
44699,40.23391,-81.3445
86503,36.02223,-109.86734
41825,37.1728,-82.7033
12514,41.8741,-73.7695
R0H 0N0,50.40318,-98.59827
33913,26.47938,-81.78018
97813,45.9078,-118.568
72384,35.41175,-90.27843
55122,44.80323,-93.18867
T2C 3G3,50.96378,-114.0064
61360,41.4306,-88.6107
11433,40.70268,-73.78897
16258,41.1971,-79.2961
10020,40.7586,-73.9789
59101,45.65,-108.38
86504,35.7684,-109.076
50446,43.3864,-93.4377
32561,30.3555,-87.1105
84516,39.1298,-111.098
61201,41.4874,-90.5678
54404,44.66,-90.17
85705,32.2724,-110.994
L6P 2K8,43.77191,-79.66118
33944,26.9456,-81.3166
41465,37.85259,-83.13517
58426,47.18097,-98.6541
38324,35.8718,-88.3934
77356,30.3933,-95.6217
78847,29.3763,-100.896
79699,32.4689,-99.7096
34983,27.31284,-80.37238
24843,37.4736,-81.7002
19731,39.5168,-75.5766
56369,45.4718,-94.3407
4956,44.8057,-70.1128
66850,38.3766,-96.7197
92809,33.8415,-117.936
99149,47.2286,-117.472
74872,34.7396,-97.0016
OX18 4BA,51.81513,-1.62641
71367,30.8735,-92.3067
E4S,46.47228,-64.72426
12084,42.7028,-73.9074
61081,41.8598,-89.7567
49232,41.73727,-84.69412
49776,45.1814,-83.58971
62610,39.5608,-90.4337
55331,44.91496,-93.55329
68902,40.5864,-98.3882
46071,40.1064,-86.6148
49055,42.3656,-85.8538
46920,40.471,-86.4737
30371,33.7629,-84.4225
LA15 8RH,54.15689,-3.1782
68003,41.095,-96.4314
63742,37.1589,-89.4425
91325,34.23813,-118.53012
91977,32.7243,-116.997
32126,29.2283,-81.0063
47131,38.3397,-85.7018
70786,30.5759,-90.9533
56762,48.28017,-96.97768
27875,35.6392,-76.4426
99011,47.6256,-117.655
51650,40.6999,-95.5452
91316,34.15175,-118.52143
72391,35.6841,-90.2599
31812,32.6042,-84.4554
26838,38.8036,-79.0654
V0E 2V0,50.83782,-118.97682
64082,38.8659,-94.4045
E3V 2K9,47.37938,-68.3338
7755,40.2647,-74.022
79789,31.727,-103.182
23055,37.78153,-78.23556
44082,41.7586,-80.5717
34137,25.9506,-81.358
E1H 1B8,46.14971,-64.67598
26055,39.72,-80.7528
74930,35.16176,-94.86356
43338,40.55,-82.83
54624,43.4497,-91.1446
46154,39.8575,-85.7703
46069,40.1332,-86.2354
T7V 1H2,53.40371,-117.57184
4022,43.9777,-70.7965
8021,39.83123,-74.99128
5466,44.3836,-72.9382
56164,43.95747,-96.19531
45203,39.1049,-84.5333
27924,36.1822,-76.8503
93307,35.35972,-118.92417
37044,36.5324,-87.3543
93620,37.0559,-120.631
97229,45.5526,-122.821
92503,33.89993,-117.4702
85131,32.71389,-111.49964
55335,44.59659,-94.41821
7728,40.2229,-74.3007
44135,41.4315,-81.8114
78572,26.21,-98.31
41365,37.7358,-83.6689
55725,48.2699,-92.5562
49761,45.5764,-84.6102
21556,39.5699,-78.8396
L0R,43.32471,-79.90304
43512,41.3548,-84.3569
68351,40.6116,-97.4257
75251,32.9182,-96.7717
32060,30.29,-82.98
24592,36.7012,-79.0269
62049,39.13088,-89.49203
37643,36.37178,-82.15874
72733,36.4765,-93.9191
46615,41.6747,-86.2107
33143,25.77,-80.2
15480,39.9953,-79.7576
13602,44.1255,-75.6043
65663,37.61,-93.24
48661,44.3331,-84.2478
24963,37.44984,-80.7798
19901,39.1624,-75.5199
25320,38.5335,-81.6146
4971,44.91,-69.41
99330,46.4874,-119.056
83322,43.2872,-115.029
71242,32.7916,-91.4135
10594,41.1153,-73.7693
17002,40.5181,-77.8412
560022,13.02794,77.54096
61744,40.7423,-88.8872
22714,38.47218,-77.89904
33422,26.7132,-80.0723
79603,32.4875,-99.8071
72025,35.031,-93.0373
80527,40.5319,-105.073
14707,42.0816,-78.0609
77442,29.4534,-96.5157
31701,31.57,-84.17
79900-000,-22.70291,-55.56889
46211,39.8918,-86.257
71220,32.92096,-91.94319
24813,37.3407,-81.7376
50032,41.6636,-93.5468
30144,34.02343,-84.61549
13667,44.8601,-74.9939
42128,36.8363,-86.4099
35741,34.7068,-86.4742
47581,38.79644,-86.765
72554,36.4043,-91.6001
19027,40.0732,-75.1248
39326,32.5439,-88.6753
59412,47.44191,-110.95913
E7L 3W5,46.39865,-67.51306
92423,34.1083,-117.289
3055,42.83348,-71.66734
42211,36.79894,-87.96086
60974,40.7147,-87.7313
49689,44.2166,-85.931
43085,40.12487,-82.98329
23507,36.8688,-76.3092
74337,36.10729,-95.36317
58428,46.92542,-99.73831
13752,42.1741,-74.907
68018,41.2864,-96.6274
T9N,54.26818,-110.72004
14533,42.8438,-77.8874
10461,40.8476,-73.836
83826,48.98,-116.17
33839,27.97,-81.75
53233,43.0374,-87.9342
12020,42.9654,-73.86543
85372,33.5977,-112.271
72076,34.92037,-92.16848
652,18.4598,-66.6117
97281,45.4667,-122.748
54208,44.36883,-87.80584
56074,44.282,-94.1876
27534,35.34266,-77.90859
560005,13.00391,77.61312
78102,28.5486,-97.90417
46788,41.268,-84.9156
37075,36.35211,-86.5847
21632,38.81063,-75.77166
60920,41.0234,-88.3064
NG18 2EE,53.14943,-1.17214
53128,42.5376,-88.3606
68874,41.64056,-99.37122
16928,41.9659,-77.4284
B5 6UN,52.47512,-1.89251
23350,37.5085,-75.8699
2304,42.0811,-71.0254
V8Z 3P9,48.45123,-123.37907
83638,44.8627,-115.493
19450,40.2619,-75.4067
14884,42.4769,-77.8915
7000,147.32719,-42.88214
99901,55.5909,-131.349
2187,42.2795,-71.0782
28634,36.02043,-80.83224
23450,36.73,-76.04
40977,36.7417,-83.6911
48601,43.41,-83.94
80463,39.9149,-106.723
13080,43.12608,-76.5257
47834,39.48754,-87.18891
C0B,46.25376,-63.69216
93308,35.49373,-118.85968
85378,33.6656,-112.354
19023,41.97911,-76.51562
36784,31.83377,-87.76195
82524,42.9798,-108.44
5033,44.0089,-72.1564
67734,39.4379,-100.887
83530,45.90378,-116.08209
28374,35.1877,-79.4736
90086,34.0634,-118.239
92033,33.1236,-117.086
46068,40.3618,-86.1268
15082,-12.04725,-77.04494
98145,47.6595,-122.313
20536,38.9013,-77.0171
91411,34.1773,-118.46
74467,35.95,-95.38
40241,38.29257,-85.56104
29555,33.8424,-79.4726
14737,42.38756,-78.37613
47847,39.7561,-87.4866
19610,40.3377,-75.9753
L5L 1X3,43.53046,-79.67751
50220,41.82718,-94.08999
64459,39.91222,-94.68468
87196,35.0806,-106.619
19547,40.3836,-75.7884
97622,42.3984,-121.041
76882,31.7907,-99.6606
46991,40.61,-85.5
90016,34.0286,-118.355
5150,43.33278,-72.5252
20578,38.8971,-77.01
21240,32.658,-115.43757
28590,40.17008,-3.28566
94541,37.68104,-122.12441
16946,41.9102,-77.1255
36748,32.2835,-87.8145
52352,42.29024,-91.68198
13033,43.187,-76.5714
31015,31.90545,-83.76684
19126,44.11782,9.85159
35062,33.737,-87.0575
83856,48.17007,-116.75606
29053,33.81,-81.1
20403,38.887,-77.0157
99337,46.0882,-119.216
32355,30.1518,-84.1909
410206,19.01769,73.08884
14869,42.31285,-76.78468
62263,38.42044,-89.41746
55118,44.91246,-93.09721
92507,34.01585,-117.33338
90746,33.8615,-118.259
85173,33.2783,-111.172
547297,46.78277,24.83159
75151,32.0953,-96.4688
26159,39.6022,-80.9007
28461,33.94781,-78.11653
31558,30.81551,-81.46704
CM1 1LS,51.73433,0.46909
12871,43.0851,-73.6134
21052,39.2074,-76.4455
252007,4.26055,-74.43332
43146,39.7881,-83.1012
46784,41.4767,-85.3679
39574,30.55575,-88.93059
71603,34.1368,-92.1028
55301,45.2426,-93.6615
37012,36.0535,-86.0454
7019,40.7672,-74.2054
30013,33.6327,-83.9798
1730,42.4937,-71.2755
22650,38.7569,-78.3603
33255,25.7539,-80.2512
54215,44.2255,-87.8023
80127,39.41749,-105.19388
79353,33.75669,-102.55622
87199,35.1595,-106.578
1851,42.6287,-71.3365
59634,46.38826,-112.0275
17201,39.96648,-77.69388
4961,44.99867,-70.05368
77870,31.0508,-96.4289
81290,38.3903,-105.118
98813,47.9732,-119.756
67675,39.438,-99.1009
35474,32.87758,-87.69755
86060-240,-23.31784,-51.17502
44258,41.1383,-81.8639
2670,41.66,-70.1693
55413,44.9989,-93.2404
62093,39.0705,-89.8561
38449,35.0577,-86.8543
76661,31.32684,-96.72443
95401,38.48519,-122.85194
56364,46.10552,-94.08221
H4J 1E6,45.53156,-73.72125
WR1 3PX,52.19364,-2.22158
37058,36.50783,-87.81586
4131 NS,51.97848,5.09092
98320,47.7378,-123.181
64063,38.9131,-94.3505
34237,27.3375,-82.5138
7876,40.8542,-74.6547
99644,57.9255,-152.494
33709,27.8183,-82.7292
6250,41.69843,-72.08147
1453,42.51,-71.77
33180,25.9607,-80.1426
21521,39.54356,-79.00341
L5B 3C1,43.58905,-79.64412
7198,40.7348,-74.1406
56537,46.36829,-96.18978
34759,28.06541,-81.50275
50675,42.1668,-92.5334
48322,42.5418,-83.3806
29210,34.0549,-81.113
96129,39.8205,-120.378
40208,38.2191,-85.7654
1116,14.69078,121.03764
821 03,48.15488,17.16723
74457,35.9712,-94.7456
12069,42.9412,-74.2821
65031,-2.53911,-44.2829
21703,39.41871,-77.5036
78583,26.2617,-97.4624
V1Y 6H2,49.88067,-119.44074
89447,39.03742,-119.18265
34695,28.008,-82.6963
72087,34.5473,-92.8489
70538,29.75979,-91.42837
57735,43.1994,-103.759
91744,34.04731,-117.96562
83549,45.3242,-116.072
8056,39.78,-75.25
77454,29.57,-96.2
46760,41.3805,-85.517
51354,43.3852,-95.60375
A0J 1B0,49.54853,-55.63988
54634,43.6422,-90.44013
46361,41.7114,-86.8714
10570,41.12202,-73.79485
12763,41.6845,-74.5376
83636,43.8131,-116.538
35023,33.43,-86.99
25854,38.1116,-80.9479
23303,37.8918,-75.4985
23840,37.0769,-77.65361
40574,38.1367,-84.4735
3601,43.2156,-72.2924
J0B 1J0,45.48277,-71.386
T8R 1R2,53.79251,-113.64634
14891,42.407,-76.94126
84096,40.48639,-112.0026
V1T,50.26701,-119.27201
85635,31.63494,-110.17676
95686,38.163,-121.517
62812,38,-88.91
27407,36.011,-79.8751
93940,36.57042,-121.84566
95664,38.8133,-121.03
24326,36.73,-81.1929
55117,44.98925,-93.14583
E8A,47.8,-67.53333
28357,34.88,-79.07
97004,45.24818,-122.40925
T4T 1G7,52.37934,-114.91829
55613,47.55887,-90.87814
33948,26.9548,-82.13486
11417,40.69026,-73.76872
70826,30.3985,-91.0773
21162,39.3909,-76.4042
94133,37.8022,-122.411
65058,38.31,-92.16
36671,30.7759,-88.0795
1230,42.20468,-73.28759
K0A 2W0,45.14392,-75.61162
29466,32.8617,-79.7957
16045,40.8546,-79.9162
77263,29.7298,-95.5174
74148,36.1908,-96.0052
2199,42.3482,-71.0825
12205,42.74005,-73.86345
23389,37.6642,-75.8321
29921,32.6814,-81.1884
85036,33.6338,-112.155
49237,42.1736,-84.6489
38370,35.3786,-88.2705
28001,35.3214,-80.2098
J7C 2H8,45.65827,-73.85553
98522,46.6293,-123.06
27214,36.2152,-79.6614
44809,41.1326,-83.2854
40699,51.214,6.91521
94257,38.5854,-121.493
99686,61.2403,-145.994
75201,32.79,-96.76
80740,39.7574,-103.376
22843,38.369,-79.1657
92052,33.1995,-117.368
70529,30.1888,-92.1725
52312,42.0065,-91.2462
62363,39.54644,-90.9193
56649,48.5229,-93.3185
99220,47.6483,-117.412
H9R 5P5,45.45844,-73.82445
83644,43.7467,-116.581
74067,35.9989,-96.1138
39531,30.39,-88.88
59833,46.6564,-114.167
26680,38.1089,-80.8894
30339,33.86,-84.47
R3B 0T2,49.89757,-97.14238
87107,35.15201,-106.65187
70123,29.96361,-90.19452
17366,39.9286,-76.554
77707,30.0543,-94.1762
75433,33.112,-95.7883
34602,28.49361,-82.30287
K8N 2Y8,44.16276,-77.38323
75855,31.5818,-95.8921
39741,33.65678,-88.8263
22214,38.8787,-77.1155
32148,29.62275,-81.8137
49460,42.94632,-86.16356
45012,39.474,-84.6835
62471,38.98,-89.1
45810,40.7796,-83.8107
68048,41.05583,-96.02362
65109,38.5621,-92.2945
37618,36.4507,-82.1923
23110,37.64,-76.7832
74005,36.7471,-95.9805
54513,45.5712,-90.127
55049,44.1764,-93.2287
26266,38.4308,-80.5015
31877,26.71534,-80.05337
42288,37.1836,-86.6336
99701,64.5037,-147.659
2816,41.6899,-71.6207
57744,43.7793,-103.07
48843,42.5665,-83.907
88039,33.3051,-108.67
58755,48.5898,-102.951
98158,47.44386,-122.30223
D15 WD8E,53.38305,-6.3846
67953,37.2833,-101.738
24281,36.645,-83.3377
73754,36.3908,-98.0508
65457,37.8262,-92.0644
97627,42.3676,-122.157
7630,40.9739,-74.0268
4925,45.2354,-69.9086
71023,32.4801,-93.4024
66036,38.6656,-94.852
78645,30.56,-97.86
30807,33.4534,-82.6461
11753,40.79204,-73.53985
R0E 0K0,50.02758,-96.88705
55726,46.6856,-92.8342
61724,40.3398,-88.5173
97042,45.2078,-122.532
29118,33.5398,-80.8866
32312,30.56111,-84.21778
18017,40.6607,-75.3902
20748,38.82961,-76.94522
91941,32.7605,-117
62959,37.6976,-88.9222
56363,45.6988,-93.6496
10927,41.1924,-73.9672
65708,36.89984,-93.93684
16724,41.6813,-78.3478
12524,41.5306,-73.8899
29651,34.9316,-82.2153
86535,36.7403,-109.854
76548,31.0283,-97.6473
47167,38.62395,-86.0347
44505,41.1266,-80.6122
17072,40.2331,-77.0803
36453,31.2617,-86.0752
71137,32.5941,-93.8544
50427,42.8337,-93.2217
85353,33.45017,-112.27647
79336,33.78687,-102.52182
48060,42.97086,-82.42491
71913,34.46426,-93.13379
25918,37.6906,-81.1704
16148,41.23339,-80.44868
84751,38.71556,-112.96694
97450,42.913,-124.367
50520,42.7604,-94.3927
R0G 0V0,49.00699,-97.56385
M2 2JT,53.48076,-2.24263
17082,40.53,-77.39
41832,37.1619,-82.9955
84755,37.22272,-112.67973
L6A 2A2,43.85176,-79.52728
20067,38.8978,-77.042
48099,42.6057,-83.1502
M2 1PB,53.48076,-2.24263
45678,38.6119,-82.3992
6166,-32.169,115.781
39203,32.3091,-90.2012
68717,42.395,-97.1934
59380,50.97664,2.49298
93447,35.6268,-120.69
41003,38.5145,-84.3688
47116,38.3185,-86.618
24260,37.0328,-82.0042
84074,40.57,-112.33
44820,40.8,-82.97
29650,34.8978,-82.2584
10170,40.7512,-73.9779
64673,40.3646,-93.5595
1731,42.45215,-71.2744
99681,60.6023,-164.763
12465,42.1398,-74.4968
6164,-32.168,115.851
7765,40.3502,-74.2483
75493,33.1595,-95.0769
7627,40.9549,-73.9568
4217,44.33257,-70.84563
26201,38.98982,-80.20647
56117,43.5452,-95.6325
2841,41.5284,-71.3162
K1P 5G3,45.42135,-75.69662
10124,40.7585,-73.9686
72738,36.17611,-93.93472
95423,39.0907,-122.654
2664,41.6739,-70.1961
97311,44.9437,-123.028
V0G,49.07814,-117.8
67546,38.20149,-97.8504
37686,36.44,-82.34
3216,43.4272,-71.7955
25437,39.4504,-78.5671
40446,37.6194,-84.5781
28630,35.81861,-81.48004
32466,30.3742,-85.5271
79330,33.0432,-101.203
3817,43.8897,-71.238
73040,35.6368,-98.4767
14103,43.18208,-78.40697
94278,38.5756,-121.466
58722,48.2401,-101.469
91749,34.0325,-117.952
1885,42.7077,-71.0658
33183,25.7001,-80.4061
68520,40.79861,-96.56196
78024,29.9894,-99.536
93218,35.9079,-119.005
52032,42.33167,-90.84845
19893,39.7498,-75.5543
